name,postcode,category,review_count,rating,price,distance,latitude,longitude
Else's,H2W 1M2,Bars,121.0,4.5,$$,1053.2201339150124,45.52118387502727,-73.56244146823883
Plein Sud,H2H 1V8,Wine Bars,59.0,4.5,$$,457.21283232013013,45.53244901681983,-73.5847695171833
Barranco MTL,H2J 2L3,Tapas Bars,61.0,4.5,,912.0035815703552,45.53244901681983,-73.5847695171833
Sparrow,H2T 1A5,Cocktail Bars,208.0,4.0,$$,1264.6214220341349,45.53244901681983,-73.5847695171833
larrys,H2T 1S4,Bars,105.0,4.5,$$,1210.2553334716067,45.53244901681983,-73.5847695171833
India Rosa,H2J 1Y2,Cocktail Bars,102.0,4.0,,618.25302886329,45.53244901681983,-73.5847695171833
Chez Victoire,H2J 1Z1,Wine Bars,64.0,4.0,$$$,659.6555773891962,45.53244901681983,-73.5847695171833
L’Entrepôt - Mont-Royal,H2J 1X7,Bars,137.0,4.0,$,662.6887679750912,45.53244901681983,-73.5847695171833
Le Rouge Gorge,H2J 1Y2,Wine Bars,32.0,4.5,$$,646.1873758927917,45.53244901681983,-73.5847695171833
Antipode,H2J 1H9,Bars,10.0,4.5,,363.230522767532,45.53244901681983,-73.5847695171833
La Distillerie No.2,H2H 1J7,Cocktail Bars,71.0,4.5,$$,981.3704503915113,45.53244901681983,-73.5847695171833
Barraca,H2J 1X8,Tapas Bars,62.0,3.5,$$,665.2943091636282,45.53244901681983,-73.5847695171833
Bily Kun,H2T 1P9,Bars,68.0,4.0,$$,1004.4538031153922,45.53244901681983,-73.5847695171833
Nikkei MTL,H2J 1J1,Cocktail Bars,6.0,3.5,,338.99157986477775,45.53244901681983,-73.5847695171833
Clébard,H2J 2L4,Cocktail Bars,19.0,3.5,$$,881.1759905214808,45.53244901681983,-73.5847695171833
Grozépa,H2G 2W5,Bars,14.0,4.5,,1029.2029582218095,45.53244901681983,-73.5847695171833
Notre-Boeuf-de-Grâce,H2J 1X2,Cocktail Bars,14.0,4.0,,747.2574676576903,45.53244901681983,-73.5847695171833
Chez Baptiste,H2J 1X7,Bars,19.0,3.5,$,641.0201912060377,45.53244901681983,-73.5847695171833
Fitzroy,H2J 1W4,Bars,45.0,3.0,$$,830.5356112097845,45.53244901681983,-73.5847695171833
Taverne Saint-Sacrement,H2J 1W8,Bars,26.0,3.5,$$,798.8231871854044,45.53244901681983,-73.5847695171833
Le Royal,H2J 1Y1,Cocktail Bars,10.0,4.0,,646.1889502911469,45.53244901681983,-73.5847695171833
Cadet,H2X 2S8,Bars,113.0,4.5,$$$,373.41401825479863,45.51340553558378,-73.56259435415267
Ginkgo,H2X 1L7,Bars,75.0,4.0,$$,134.75319776918423,45.51340553558378,-73.56259435415267
Bar Pamplemousse,H2X 2S9,Bars,44.0,4.0,,356.9947790810515,45.51340553558378,-73.56259435415267
Les 3 Brasseurs,H2X 3K6,Bars,101.0,3.5,$$,182.82285803411946,45.51340553558378,-73.56259435415267
La Distillerie No.1,H2X 1H6,Cocktail Bars,314.0,4.5,$$,269.50287949928423,45.51340553558378,-73.56259435415267
Les Deux Gamins,H2X 1B7,Wine Bars,595.0,4.0,$$,691.2918842505121,45.51340553558378,-73.56259435415267
Pub l'Île Noire,H2X 3K4,Bars,60.0,4.0,$$,210.42253525394537,45.51340553558378,-73.56259435415267
Le 4e Mur,H2X 3K8,Bars,99.0,4.5,$$,395.87448766665693,45.51340553558378,-73.56259435415267
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,1073.232728607123,45.51340553558378,-73.56259435415267
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,1015.3700272836859,45.51340553558378,-73.56259435415267
Accords le Bistro,H2X 1K4,Wine Bars,28.0,4.5,$$$,374.4035680448349,45.51340553558378,-73.56259435415267
NYK'S,H3B 2W4,Tapas Bars,185.0,4.0,$$,879.6413010874951,45.51340553558378,-73.56259435415267
Randolph Pub Ludique,H2X 3K8,Bars,96.0,4.5,$$,428.6156109121106,45.51340553558378,-73.56259435415267
Onoir,H2X 1B5,Bars,122.0,4.5,$$$,714.0887874263669,45.51340553558378,-73.56259435415267
Pub Quartier Latin,H2X 1H6,Bars,23.0,4.0,$$,275.3940973063962,45.51340553558378,-73.56259435415267
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,959.8603592060288,45.51340553558378,-73.56259435415267
Biirū,H3A 2E4,Bars,189.0,4.0,$$,1055.3930454630238,45.51340553558378,-73.56259435415267
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,1134.0009197746774,45.51340553558378,-73.56259435415267
Café Parvis,H3A,Bars,220.0,4.0,$$,992.0640472695474,45.51340553558378,-73.56259435415267
Le Red Tiger,H2L 2A1,Cocktail Bars,135.0,4.0,$$,743.5594655367996,45.51340553558378,-73.56259435415267
Saloon Bistro Bar,H2L 2H4,Bars,95.0,3.5,$$,182.52217124510068,45.5211613236904,-73.55358481407166
Le Red Tiger,H2L 2A1,Cocktail Bars,135.0,4.0,$$,396.43981157926265,45.5211613236904,-73.55358481407166
Le 4e Mur,H2X 3K8,Bars,99.0,4.5,$$,1100.0550172581072,45.5211613236904,-73.55358481407166
Renard,H2L 2H2,Bars,22.0,3.5,$$,279.39749280985393,45.5211613236904,-73.55358481407166
La Distillerie No.1,H2X 1H6,Cocktail Bars,314.0,4.5,$$,1159.500791288294,45.5211613236904,-73.55358481407166
Resto Keela,H2L 3K9,Cocktail Bars,12.0,5.0,,491.44055026461257,45.5211613236904,-73.55358481407166
Randolph Pub Ludique,H2X 3K8,Bars,96.0,4.5,$$,1101.4592365767694,45.5211613236904,-73.55358481407166
Le Stud,H2K 2H3,Gay Bars,28.0,3.5,$$,217.7134147921474,45.5211613236904,-73.55358481407166
Macbar et Fromage,H2L 1R8,Bars,44.0,4.0,$$,645.2751942861322,45.5211613236904,-73.55358481407166
Notre Boeuf de Grâce,H2L 2H5,Bars,18.0,3.5,,238.46563898167238,45.5211613236904,-73.55358481407166
District Vidéo Lounge,H2L 2H7,Bars,9.0,4.0,,138.52741478557948,45.5211613236904,-73.55358481407166
Ginkgo,H2X 1L7,Bars,75.0,4.0,$$,1099.0216289721147,45.5211613236904,-73.55358481407166
Complexe Sky,H2L 2J1,Gay Bars,60.0,3.5,$$,29.23225272419126,45.5211613236904,-73.55358481407166
Cabaret Mado,H2L 2G2,Bars,40.0,4.0,$$,457.50290807633917,45.5211613236904,-73.55358481407166
Bar le Cocktail,H2L 2J5,Cocktail Bars,5.0,4.0,$$,129.47306022049466,45.5211613236904,-73.55358481407166
Les 3 Brasseurs,H2X 3K6,Bars,101.0,3.5,$$,1037.9029187821827,45.5211613236904,-73.55358481407166
Pub l'Île Noire,H2X 3K4,Bars,60.0,4.0,$$,1009.7008463084685,45.5211613236904,-73.55358481407166
Le Psy Bar,H2X 3K8,Bars,8.0,5.0,,1113.4615512061391,45.5211613236904,-73.55358481407166
Pub Quartier Latin,H2X 1H6,Bars,23.0,4.0,$$,1141.994139285422,45.5211613236904,-73.55358481407166
Lily's,H2L 2H7,Wine Bars,1.0,5.0,,128.06808999643093,45.5211613236904,-73.55358481407166
Boswell,H2H 1L2,Bars,47.0,4.5,$$,858.4860289854012,45.54434593245247,-73.57697686180472
La Distillerie No.3,H1Y 1W2,Cocktail Bars,17.0,4.0,$$,204.4387384127778,45.54434593245247,-73.57697686180472
Plein Sud,H2H 1V8,Wine Bars,59.0,4.5,$$,1030.1605814179786,45.54434593245247,-73.57697686180472
Broue Pub Brouhaha,H2G 2N9,Bars,40.0,4.5,$$,908.0582680280895,45.54434593245247,-73.57697686180472
Pot Masson,H1Y 1X9,Cocktail Bars,47.0,3.5,$,638.7748601314134,45.54434593245247,-73.57697686180472
La Succursale,H1Y 1Y2,Bars,25.0,4.0,$$,710.3886289616602,45.54434593245247,-73.57697686180472
Chez Baptiste,H1Y 1X6,Bars,4.0,4.5,$$,542.3554492106832,45.54434593245247,-73.57697686180472
Bar Chez Tzina,H1Y 1V7,Sports Bars,1.0,5.0,,69.70165268239454,45.54434593245247,-73.57697686180472
Le Verre Bouteille,H2H 1J8,Bars,8.0,4.0,$$,1068.984452472759,45.54434593245247,-73.57697686180472
Le Rosemont,H2G 1V2,Bars,12.0,4.0,$$,766.7252728307656,45.54434593245247,-73.57697686180472
Sel Et Poivre,H2G 2A8,Bars,1.0,2.0,,173.56767135801852,45.54434593245247,-73.57697686180472
Baron Samedi,H1Y 1X9,Bars,10.0,3.0,$$,849.744130935005,45.54434593245247,-73.57697686180472
Robert Burns Pub,H4W 2B4,Bars,1.0,4.0,,979.5233384916535,45.45964243432704,-73.6445640027523
Boswell,H2H 1L2,Bars,47.0,4.5,$$,520.2464909653415,45.541602844435374,-73.56496073305605
La Distillerie No.2,H2H 1J7,Cocktail Bars,71.0,4.5,$$,940.5508048732361,45.541602844435374,-73.56496073305605
Pot Masson,H1Y 1X9,Cocktail Bars,47.0,3.5,$,1152.7684142772969,45.541602844435374,-73.56496073305605
La Distillerie No.3,H1Y 1W2,Cocktail Bars,17.0,4.0,$$,984.9538810866985,45.541602844435374,-73.56496073305605
La Succursale,H1Y 1Y2,Bars,25.0,4.0,$$,1174.4250721989201,45.541602844435374,-73.56496073305605
Cabin Montreal,H2H 1J6,Cocktail Bars,5.0,4.5,,982.8585013104756,45.541602844435374,-73.56496073305605
Le Verre Bouteille,H2H 1J8,Bars,8.0,4.0,$$,885.6910341192488,45.541602844435374,-73.56496073305605
Chez Baptiste,H1Y 1X6,Bars,4.0,4.5,$$,1069.4370049995475,45.541602844435374,-73.56496073305605
Le Terminal,H2H 2N9,Bars,15.0,3.5,$$,1114.731978205693,45.541602844435374,-73.56496073305605
Lobby Bar,H2H 1V3,Bars,9.0,3.0,$$,1249.9853494735214,45.541602844435374,-73.56496073305605
Bar Danse Entre Nous,H2H 1V4,Bars,1.0,1.0,,1219.1697664107762,45.541602844435374,-73.56496073305605
Bar Métro Pub,H2K 1W6,Bars,1.0,5.0,,1339.560147193156,45.541602844435374,-73.56496073305605
Bar Chez Tzina,H1Y 1V7,Sports Bars,1.0,5.0,,1005.7693954396104,45.541602844435374,-73.56496073305605
Ichigo Ichie,H2W 1E9,Bars,116.0,4.5,$$,631.2631741558465,45.521564270906616,-73.57036739587784
Les Deux Gamins,H2X 1B7,Wine Bars,595.0,4.0,$$,679.0110677723629,45.521564270906616,-73.57036739587784
Le Majestique,H2W 1Y7,Bars,201.0,4.5,$$,891.139576685766,45.521564270906616,-73.57036739587784
Onoir,H2X 1B5,Bars,122.0,4.5,$$$,720.6198742122841,45.521564270906616,-73.57036739587784
Le 4e Mur,H2X 3K8,Bars,99.0,4.5,$$,697.3959489409206,45.521564270906616,-73.57036739587784
Le Red Tiger,H2L 2A1,Cocktail Bars,135.0,4.0,$$,1011.0297274943943,45.521564270906616,-73.57036739587784
Maison Oflore,H2L 1A8,Cocktail Bars,8.0,4.5,,357.69674532096013,45.521564270906616,-73.57036739587784
La Distillerie No.1,H2X 1H6,Cocktail Bars,314.0,4.5,$$,843.6725548342214,45.521564270906616,-73.57036739587784
India Rosa,H2J 1Y2,Cocktail Bars,102.0,4.0,,1055.4711066278544,45.521564270906616,-73.57036739587784
Randolph Pub Ludique,H2X 3K8,Bars,96.0,4.5,$$,664.4318842226172,45.521564270906616,-73.57036739587784
L'Gros Luxe Plateau,H2L 1A5,Cocktail Bars,42.0,3.5,$$,394.7200704793353,45.521564270906616,-73.57036739587784
Bootlegger l'Authentique,H2X 2T6,Cocktail Bars,43.0,4.5,$$,930.7646760051302,45.521564270906616,-73.57036739587784
Le Rouge Gorge,H2J 1Y2,Wine Bars,32.0,4.5,$$,1027.5466662941062,45.521564270906616,-73.57036739587784
Ye Olde Orchard,H2X 1S3,Bars,53.0,4.0,$$,912.5985455110155,45.521564270906616,-73.57036739587784
Macbar et Fromage,H2L 1R8,Bars,44.0,4.0,$$,705.9234682597178,45.521564270906616,-73.57036739587784
L’Entrepôt - Mont-Royal,H2J 1X7,Bars,137.0,4.0,$,994.7379375525519,45.521564270906616,-73.57036739587784
Ginkgo,H2X 1L7,Bars,75.0,4.0,$$,1213.2246790714803,45.521564270906616,-73.57036739587784
Barraca,H2J 1X8,Tapas Bars,62.0,3.5,$$,987.0690209044989,45.521564270906616,-73.57036739587784
Les 3 Brasseurs,H2X 3K6,Bars,101.0,3.5,$$,912.0970175978603,45.521564270906616,-73.57036739587784
Else's,H2W 1M2,Bars,121.0,4.5,$$,596.1227877201937,45.521564270906616,-73.57036739587784
Imadake,H3Z 1P2,Bars,286.0,4.0,$$,352.585528742922,45.4912258547597,-73.58763009309769
Le Vin Papillon,H3J 1N4,Wine Bars,144.0,4.5,$$$,1334.3240121628396,45.4912258547597,-73.58763009309769
Bar George,H3G 1V9,Bars,225.0,4.5,$$,1281.9192517460303,45.4912258547597,-73.58763009309769
KINKA IZAKAYA MONTREAL,H3H 2S7,Tapas Bars,376.0,4.0,$$,752.3043720418412,45.4912258547597,-73.58763009309769
Pub Burgundy Lion,H3J 1N5,Sports Bars,233.0,4.0,$$,1349.2825367224548,45.4912258547597,-73.58763009309769
Cloakroom Bar,H3G 1Z8,Cocktail Bars,189.0,5.0,$$$,1192.8843092185832,45.4912258547597,-73.58763009309769
La Belle & La Boeuf,H3A 1L9,Bars,216.0,3.5,$$,787.7169669318521,45.4912258547597,-73.58763009309769
Marcus Restaurant + Terrace,H3G 1Z5,Cocktail Bars,80.0,4.0,,1188.4624213646132,45.4912258547597,-73.58763009309769
Wienstein & Gavino's,H3G 2B6,Wine Bars,252.0,3.5,$$,1098.7832568150006,45.4912258547597,-73.58763009309769
McKibbin's Irish Pub,H3G 2E6,Bars,124.0,3.5,$$,1009.5265936484436,45.4912258547597,-73.58763009309769
Mad Hatter Pub,H3G 2A9,Bars,101.0,4.0,$,1140.8789859286612,45.4912258547597,-73.58763009309769
Les 3 Brasseurs,H3G 1P6,Bars,186.0,3.5,$$,1169.0550317734787,45.4912258547597,-73.58763009309769
Le Warehouse,H3G 2B6,Bars,161.0,3.5,$,1090.552523515674,45.4912258547597,-73.58763009309769
Notre-Bœuf-de-Grâce,H3G 1M6,Cocktail Bars,56.0,4.0,$$,1053.744788766002,45.4912258547597,-73.58763009309769
Bar Ganadara,H3H,Bars,71.0,4.0,$$,580.9539483640718,45.4912258547597,-73.58763009309769
Sir Winston Churchill Pub,H3G 2B2,Bars,143.0,3.5,$$,1119.4987560983889,45.4912258547597,-73.58763009309769
Stogies Cigares Lounge,H3G 2C1,Bars,78.0,4.0,$$$,1121.627807515387,45.4912258547597,-73.58763009309769
Kampaï Garden,H3H 1L9,Bars,160.0,3.5,$$,747.7469148441137,45.4912258547597,-73.58763009309769
Moose Bawr,H3H 1M2,Bars,81.0,3.5,$$,661.2072952552415,45.4912258547597,-73.58763009309769
La Station des Sports,H3H 1M6,Sports Bars,109.0,2.0,$$,460.4258784756673,45.4912258547597,-73.58763009309769
Bar George,H3G 1V9,Bars,225.0,4.5,$$,288.22178454548634,45.49658063218649,-73.5762146115303
KINKA IZAKAYA MONTREAL,H3H 2S7,Tapas Bars,376.0,4.0,$$,353.6158580166995,45.49658063218649,-73.5762146115303
Ye Olde Orchard,H3G 1Z2,Bars,82.0,4.0,$$,226.80695526053285,45.49658063218649,-73.5762146115303
Marcus Restaurant + Terrace,H3G 1Z5,Cocktail Bars,80.0,4.0,,217.28110380078368,45.49658063218649,-73.5762146115303
Mad Hatter Pub,H3G 2A9,Bars,101.0,4.0,$,75.5297819209924,45.49658063218649,-73.5762146115303
La Belle & La Boeuf,H3A 1L9,Bars,216.0,3.5,$$,319.205113940845,45.49658063218649,-73.5762146115303
McKibbin's Irish Pub,H3G 2E6,Bars,124.0,3.5,$$,91.00226034547553,45.49658063218649,-73.5762146115303
Wienstein & Gavino's,H3G 2B6,Wine Bars,252.0,3.5,$$,111.82363924391586,45.49658063218649,-73.5762146115303
Les 3 Brasseurs,H3G 1P6,Bars,186.0,3.5,$$,99.43046588874151,45.49658063218649,-73.5762146115303
Notre-Bœuf-de-Grâce,H3G 1M6,Cocktail Bars,56.0,4.0,$$,157.3623244252818,45.49658063218649,-73.5762146115303
Bier Markt,H3G 1T1,Bars,246.0,3.5,$$,337.129164129705,45.49658063218649,-73.5762146115303
Le Warehouse,H3G 2B6,Bars,161.0,3.5,$,117.14217921988187,45.49658063218649,-73.5762146115303
Sir Winston Churchill Pub,H3G 2B2,Bars,143.0,3.5,$$,157.12819156721153,45.49658063218649,-73.5762146115303
The Keg Steakhouse + Bar,H3B 2G2,Bars,310.0,4.0,$$$,699.5018726943346,45.49658063218649,-73.5762146115303
Stogies Cigares Lounge,H3G 2C1,Bars,78.0,4.0,$$$,219.69989546190874,45.49658063218649,-73.5762146115303
Imadake,H3Z 1P2,Bars,286.0,4.0,$$,1076.1721218937143,45.49658063218649,-73.5762146115303
Cloakroom Bar,H3G 1Z8,Cocktail Bars,189.0,5.0,$$$,345.5353064043649,45.49658063218649,-73.5762146115303
Hurley's Irish Pub,H3G 2B1,Bars,131.0,4.0,$$,118.21254470509514,45.49658063218649,-73.5762146115303
Addies,H3G 1V7,Bars,38.0,3.5,$$,271.06541090208196,45.49658063218649,-73.5762146115303
Escondite,H3B 3A7,Bars,247.0,4.0,$$,959.176213238478,45.49658063218649,-73.5762146115303
Bier Markt,H3G 1T1,Bars,246.0,3.5,$$,297.44774050082674,45.49487159597493,-73.57112377882004
Ye Olde Orchard,H3G 1Z2,Bars,82.0,4.0,$$,329.0394832873829,45.49487159597493,-73.57112377882004
Bar George,H3G 1V9,Bars,225.0,4.5,$$,593.144775792966,45.49487159597493,-73.57112377882004
The Keg Steakhouse + Bar,H3B 2G2,Bars,310.0,4.0,$$$,666.0842735783414,45.49487159597493,-73.57112377882004
KINKA IZAKAYA MONTREAL,H3H 2S7,Tapas Bars,376.0,4.0,$$,607.359547082971,45.49487159597493,-73.57112377882004
Escondite,H3B 3A7,Bars,247.0,4.0,$$,934.5292243196959,45.49487159597493,-73.57112377882004
Mad Hatter Pub,H3G 2A9,Bars,101.0,4.0,$,382.4242862617027,45.49487159597493,-73.57112377882004
Cloakroom Bar,H3G 1Z8,Cocktail Bars,189.0,5.0,$$$,731.8952984454681,45.49487159597493,-73.57112377882004
La Cage ,H3B 2S2,Sports Bars,36.0,3.5,$$,225.99564979365627,45.49487159597493,-73.57112377882004
Hurley's Irish Pub,H3G 2B1,Bars,131.0,4.0,$$,361.16866921031266,45.49487159597493,-73.57112377882004
Marcus Restaurant + Terrace,H3G 1Z5,Cocktail Bars,80.0,4.0,,583.1732621482279,45.49487159597493,-73.57112377882004
Taverne 1909 signé St-Hubert,H3B 5G0,Sports Bars,40.0,2.5,$$,189.98509809804173,45.49487159597493,-73.57112377882004
Bâton Rouge Steakhouse & Bar,H3G 1Y8,Cocktail Bars,41.0,2.5,$$,129.80848885508453,45.49487159597493,-73.57112377882004
Addies,H3G 1V7,Bars,38.0,3.5,$$,423.36840580948535,45.49487159597493,-73.57112377882004
La Belle & La Boeuf,H3A 1L9,Bars,216.0,3.5,$$,575.4576249819492,45.49487159597493,-73.57112377882004
Chez Sophie,H3J 1M8,Wine Bars,35.0,4.5,$$$$,934.9895463496665,45.49487159597493,-73.57112377882004
McLean's Pub,H3B 2T6,Bars,129.0,4.0,$$,526.5234603584008,45.49487159597493,-73.57112377882004
Les 3 Brasseurs,H3G 1P6,Bars,186.0,3.5,$$,412.97546948166286,45.49487159597493,-73.57112377882004
Gokudo,H3B 0C3,Cocktail Bars,60.0,4.5,$$,949.3939429595598,45.49487159597493,-73.57112377882004
McKibbin's Irish Pub,H3G 2E6,Bars,124.0,3.5,$$,528.9053270871793,45.49487159597493,-73.57112377882004
Le Belle et la Boeuf,H8N 1X1,Bars,14.0,3.0,,28.68078577642639,45.44843408492706,-73.6129454523325
La Cage,H8N 1X1,Sports Bars,11.0,2.5,$$,191.79050989212783,45.44843408492706,-73.6129454523325
KINKA IZAKAYA MONTREAL,H3H 2S7,Tapas Bars,376.0,4.0,$$,250.61026896254776,45.495774063803815,-73.57687845826149
Bar George,H3G 1V9,Bars,225.0,4.5,$$,386.3578865468878,45.495774063803815,-73.57687845826149
La Belle & La Boeuf,H3A 1L9,Bars,216.0,3.5,$$,215.86096027998676,45.495774063803815,-73.57687845826149
Marcus Restaurant + Terrace,H3G 1Z5,Cocktail Bars,80.0,4.0,,307.37001458699825,45.495774063803815,-73.57687845826149
Ye Olde Orchard,H3G 1Z2,Bars,82.0,4.0,$$,314.2260094257377,45.495774063803815,-73.57687845826149
Mad Hatter Pub,H3G 2A9,Bars,101.0,4.0,$,163.6612882345913,45.495774063803815,-73.57687845826149
McKibbin's Irish Pub,H3G 2E6,Bars,124.0,3.5,$$,115.09845329065078,45.495774063803815,-73.57687845826149
Wienstein & Gavino's,H3G 2B6,Wine Bars,252.0,3.5,$$,193.5494329885545,45.495774063803815,-73.57687845826149
Les 3 Brasseurs,H3G 1P6,Bars,186.0,3.5,$$,200.55782767080697,45.495774063803815,-73.57687845826149
Notre-Bœuf-de-Grâce,H3G 1M6,Cocktail Bars,56.0,4.0,$$,210.69452839849316,45.495774063803815,-73.57687845826149
Le Warehouse,H3G 2B6,Bars,161.0,3.5,$,194.00083071467103,45.495774063803815,-73.57687845826149
Sir Winston Churchill Pub,H3G 2B2,Bars,143.0,3.5,$$,237.69289920688777,45.495774063803815,-73.57687845826149
The Keg Steakhouse + Bar,H3B 2G2,Bars,310.0,4.0,$$$,798.3811657888916,45.495774063803815,-73.57687845826149
Imadake,H3Z 1P2,Bars,286.0,4.0,$$,973.5661589753,45.495774063803815,-73.57687845826149
Hurley's Irish Pub,H3G 2B1,Bars,131.0,4.0,$$,206.0837600010299,45.495774063803815,-73.57687845826149
Escondite,H3B 3A7,Bars,247.0,4.0,$$,1060.6241710976226,45.495774063803815,-73.57687845826149
Stogies Cigares Lounge,H3G 2C1,Bars,78.0,4.0,$$$,290.5610715301521,45.495774063803815,-73.57687845826149
Kampaï Garden,H3H 1L9,Bars,160.0,3.5,$$,271.91481833554735,45.495774063803815,-73.57687845826149
Cloakroom Bar,H3G 1Z8,Cocktail Bars,189.0,5.0,$$$,417.93361717613254,45.495774063803815,-73.57687845826149
Bier Markt,H3G 1T1,Bars,246.0,3.5,$$,418.73421733209153,45.495774063803815,-73.57687845826149
KINKA IZAKAYA MONTREAL,H3H 2S7,Tapas Bars,376.0,4.0,$$,252.17783684408874,45.49228068089086,-73.58096480369566
La Belle & La Boeuf,H3A 1L9,Bars,216.0,3.5,$$,287.94970354731817,45.49228068089086,-73.58096480369566
Imadake,H3Z 1P2,Bars,286.0,4.0,$$,471.4831352462689,45.49228068089086,-73.58096480369566
Bar George,H3G 1V9,Bars,225.0,4.5,$$,867.4300671132274,45.49228068089086,-73.58096480369566
The Keg Steakhouse + Bar,H3B 2G2,Bars,310.0,4.0,$$$,1298.5778567318105,45.49228068089086,-73.58096480369566
Kampaï Garden,H3H 1L9,Bars,160.0,3.5,$$,235.81946850125664,45.49228068089086,-73.58096480369566
Moose Bawr,H3H 1M2,Bars,81.0,3.5,$$,165.102696016481,45.49228068089086,-73.58096480369566
Bar Ganadara,H3H,Bars,71.0,4.0,$$,54.852141673822565,45.49228068089086,-73.58096480369566
La Station des Sports,H3H 1M6,Sports Bars,109.0,2.0,$$,81.03035201465819,45.49228068089086,-73.58096480369566
Cock'n Bull Pub,H3H 1M4,Bars,16.0,3.5,$,13.451737967008203,45.49228068089086,-73.58096480369566
Cloakroom Bar,H3G 1Z8,Cocktail Bars,189.0,5.0,$$$,835.8724551355849,45.49228068089086,-73.58096480369566
Marcus Restaurant + Terrace,H3G 1Z5,Cocktail Bars,80.0,4.0,,776.9483823721563,45.49228068089086,-73.58096480369566
Chez Sophie,H3J 1M8,Wine Bars,35.0,4.5,$$$$,1095.176023094298,45.49228068089086,-73.58096480369566
Ye Olde Orchard,H3G 1Z2,Bars,82.0,4.0,$$,807.5098003417673,45.49228068089086,-73.58096480369566
McKibbin's Irish Pub,H3G 2E6,Bars,124.0,3.5,$$,571.4054963464682,45.49228068089086,-73.58096480369566
Wienstein & Gavino's,H3G 2B6,Wine Bars,252.0,3.5,$$,667.9497485256157,45.49228068089086,-73.58096480369566
Perles et Paddock,H1T 3M7,Cocktail Bars,50.0,4.0,$$$$,1108.2908580487824,45.49228068089086,-73.58096480369566
McLean's Pub,H3B 2T6,Bars,129.0,4.0,$$,1061.1229505756967,45.49228068089086,-73.58096480369566
Bier Markt,H3G 1T1,Bars,246.0,3.5,$$,901.0834014905095,45.49228068089086,-73.58096480369566
Les 3 Brasseurs,H3G 1P6,Bars,186.0,3.5,$$,702.8825345923495,45.49228068089086,-73.58096480369566
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,217.18998612878826,45.50531166520915,-73.56089115142822
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,583.2470729108136,45.50531166520915,-73.56089115142822
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,623.9914267593617,45.50531166520915,-73.56089115142822
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,573.3096494504504,45.50531166520915,-73.56089115142822
Club Pelicano,H2Z 1N2,Cocktail Bars,26.0,4.5,,212.44652209963252,45.50531166520915,-73.56089115142822
NYK'S,H3B 2W4,Tapas Bars,185.0,4.0,$$,458.5697077874259,45.50531166520915,-73.56089115142822
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,598.0441310236484,45.50531166520915,-73.56089115142822
Restaurant Fleurs et Cadeaux,H2Z 1K6,Wine Bars,14.0,4.5,,142.1085485109403,45.50531166520915,-73.56089115142822
Cadet,H2X 2S8,Bars,113.0,4.5,$$$,619.0323433879892,45.50531166520915,-73.56089115142822
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,496.70480314583233,45.50531166520915,-73.56089115142822
Escondite,H3B 3A7,Bars,247.0,4.0,$$,608.8736320213226,45.50531166520915,-73.56089115142822
The Keg Steakhouse + Bar,H3B 2G2,Bars,310.0,4.0,$$$,840.7319419494764,45.50531166520915,-73.56089115142822
Le Mal Nécessaire,H2Z 1J5,Cocktail Bars,160.0,4.0,$$,364.1079508266759,45.50531166520915,-73.56089115142822
Joverse,H2Y 1L2,Bars,55.0,3.5,$$,298.75611409416945,45.50531166520915,-73.56089115142822
Biirū,H3A 2E4,Bars,189.0,4.0,$$,606.2882714953381,45.50531166520915,-73.56089115142822
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,595.9951001810451,45.50531166520915,-73.56089115142822
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,828.0100605644881,45.50531166520915,-73.56089115142822
Terrasse Place d'Armes,H2Y 3X2,Bars,68.0,3.5,$$,275.35861861559164,45.50531166520915,-73.56089115142822
Café Parvis,H3A,Bars,220.0,4.0,$$,657.8296397330995,45.50531166520915,-73.56089115142822
The Coldroom,H2Y 1G8,Cocktail Bars,237.0,4.5,$$,635.9306251458505,45.50531166520915,-73.56089115142822
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,427.87920406025574,45.50955699225703,-73.55740696191788
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,914.5443394545985,45.50955699225703,-73.55740696191788
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,486.0111788474837,45.50955699225703,-73.55740696191788
Jacopo,H2Y 3B3,Cocktail Bars,83.0,4.0,,382.62819428704574,45.50955699225703,-73.55740696191788
Le Mal Nécessaire,H2Z 1J5,Cocktail Bars,160.0,4.0,$$,320.18916629742137,45.50955699225703,-73.55740696191788
