name,postcode,category,distance,latitude,longitude
Knox Taverne,H3K 1J1,Bar,744.0,45.4785381897129,-73.56931865215302
Drinkerie Ste-Cunégonde,H3J 1N9,Night Club,690.0,45.4785381897129,-73.56931865215302
El Gordo,H3J 1N5,Bar,665.0,45.4785381897129,-73.56931865215302
Lord William Pub,H3J 0B3,Pub,952.0,45.4785381897129,-73.56931865215302
LaChicRégal,H3K 1J9,Bar,10.0,45.4785381897129,-73.56931865215302
Taverne Regal,H3K 1J9,Bar,10.0,45.4785381897129,-73.56931865215302
Salon de Thé CHAÏ Tea Lounge,H2X 2H8,Lounge,392.0,45.5125667269925,-73.57640504837036
Le Majestique,H2W 1Y7,Restaurant,623.0,45.5125667269925,-73.57640504837036
McKibbin's Irish Pub,H2X 2T6,Pub,406.0,45.5125667269925,-73.57640504837036
Benelux,H2X 1X7,Beer Bar,534.0,45.5125667269925,-73.57640504837036
Pullman,H2X 2H5,Wine Bar,565.0,45.5125667269925,-73.57640504837036
Réservoir,H2W 1G7,Bar,557.0,45.5125667269925,-73.57640504837036
Else's,H2W 1M2,Bar,496.0,45.5125667269925,-73.57640504837036
Ye Olde Orchard Pub & Grill,H2X 1S3,Pub,304.0,45.5125667269925,-73.57640504837036
SuWu,H2X 2T6,Bar,339.0,45.5125667269925,-73.57640504837036
Cadet,H2X 2S8,Restaurant,955.0,45.5125667269925,-73.57640504837036
Boswell Brasserie Artisanale,H2H 1L2,Bar,704.0,45.53407048533949,-73.56265068054199
La Distillerie No2,H2H 1J7,Cocktail Bar,788.0,45.53407048533949,-73.56265068054199
Le Terminal,H2H 1J3,Comedy Club,880.0,45.53407048533949,-73.56265068054199
Verre Bouteille,H2H 1J8,Pub,761.0,45.53407048533949,-73.56265068054199
La Tulipe,H2H 1V3,Music Venue,988.0,45.53407048533949,-73.56265068054199
La Porte Rouge,H2H 1J1,Night Club,904.0,45.53407048533949,-73.56265068054199
Bar Lounge Lobby,H2H 1V3,Night Club,994.0,45.53407048533949,-73.56265068054199
The Kath Women,H2K 2Z9,Pub,480.0,45.53407048533949,-73.56265068054199
Bar la Broue du Plateau Enr,H2H 1K5,Lounge,701.0,45.53407048533949,-73.56265068054199
Bar Fullum,H2K 1W1,Sports Bar,701.0,45.53407048533949,-73.56265068054199
Le Vieux,J4B 1S9,Karaoke Bar,851.0,45.60671804224378,-73.45692034810781
Paul C Bar,J4B 1W9,Cocktail Bar,518.0,45.60671804224378,-73.45692034810781
La Cage,J4B 5L2,Restaurant,319.0,45.57251733677832,-73.44312071800232
La Belle et la Boeuf,J4B 7M7,Cocktail Bar,321.0,45.57251733677832,-73.44312071800232
Restaurant Québerac,H8S 1X8,Bar,762.0,45.43352120253739,-73.68354320526123
Universal Lounge Vip,H8S 2N9,Lounge,264.0,45.43352120253739,-73.68354320526123
77 Cafe Sunset,H8S 2N9,Bar,292.0,45.43352120253739,-73.68354320526123
Queberac Deli Bar,H8S 1X8,Lounge,645.0,45.43352120253739,-73.68354320526123
Houblon et Cépages,,Wine Bar,661.0,45.43352120253739,-73.68354320526123
Aac Achat d'Articles de Collection,H7E 4V4,Bar,454.0,45.605785392139126,-73.66273999214172
Deesses,H7V 2V2,Night Club,904.0,45.53121456506295,-73.74735295772552
Cadet,H2X 2S8,Restaurant,68.0,45.51074821798916,-73.56512099504471
Bar Pamplemousse,H2X 2S9,Beer Bar,47.0,45.51074821798916,-73.56512099504471
Bar le Mal Nécessaire,H2Z 1J5,Cocktail Bar,390.0,45.51074821798916,-73.56512099504471
Foufounes Electriques,H2X 1K5,Night Club,161.0,45.51074821798916,-73.56512099504471
La Cage,H2X 3Y2,Sports Bar,344.0,45.51074821798916,-73.56512099504471
La Distillerie,H2X 1H6,Cocktail Bar,443.0,45.51074821798916,-73.56512099504471
Nyks Bistro Pub,H3B 2W4,Bar,501.0,45.51074821798916,-73.56512099504471
Blvd 44,H2X 2T2,Night Club,328.0,45.51074821798916,-73.56512099504471
Benelux,H2X 1X7,Beer Bar,473.0,45.51074821798916,-73.56512099504471
Le Saint Bock,H2X 3K4,Bar,559.0,45.51074821798916,-73.56512099504471
Bières Jukebox,,Beer Bar,766.0,45.55903106539297,-73.54830354452133
Pub BreWskey,H2Y 1H2,Pub,439.0,45.51329411414168,-73.55057805776596
Cold Room,H2Y 1G8,Speakeasy,718.0,45.51329411414168,-73.55057805776596
Renard,H2L 2H2,Cocktail Bar,757.0,45.51329411414168,-73.55057805776596
Perché,H2Y 1E7,Bar,657.0,45.51329411414168,-73.55057805776596
Cabaret Mado,H2L 2G6,Night Club,691.0,45.51329411414168,-73.55057805776596
Bar le Mal Nécessaire,H2Z 1J5,Cocktail Bar,982.0,45.51329411414168,-73.55057805776596
Salumi Vino,H2Y 1C7,Wine Bar,405.0,45.51329411414168,-73.55057805776596
Modavie,H2Y 1Y6,Wine Bar,908.0,45.51329411414168,-73.55057805776596
Saint-Houblon,H2X 3K3,Bar,921.0,45.51329411414168,-73.55057805776596
Rebel Brasserie Urbaine,H2L 2J1,Bar,887.0,45.51329411414168,-73.55057805776596
Brasserie Dieu du Ciel,H2T 2N2,Beer Bar,582.0,45.52714838624861,-73.58947947621346
Kabinet,H2T 2N4,Bar,665.0,45.52714838624861,-73.58947947621346
Buvette Chez Simone,H2V 4E7,Wine Bar,991.0,45.52714838624861,-73.58947947621346
Bishop & Bagg,H2T 2K8,Pub,809.0,45.52714838624861,-73.58947947621346
Salon Daome,H2T 1N9,Night Club,837.0,45.52714838624861,-73.58947947621346
Bar Plan B,H2T 1P8,Cocktail Bar,633.0,45.52714838624861,-73.58947947621346
Siboire,H2T 1R9,Bar,520.0,45.52714838624861,-73.58947947621346
Ping Pong Club,H2T 1S8,Bar,995.0,45.52714838624861,-73.58947947621346
Casa del Popolo,H2T 1R6,Bar,556.0,45.52714838624861,-73.58947947621346
Rouge Gorge,H2J 1Y1,Wine Bar,922.0,45.52714838624861,-73.58947947621346
Bar le Stud,H2K 2H3,Gay Bar,977.0,45.53006276144042,-73.54559183120728
Bar Taboo,H2K 2C8,Night Club,835.0,45.53006276144042,-73.54559183120728
Taverne Metro-Pub,H2K 1W6,Bar,647.0,45.53006276144042,-73.54559183120728
Bar Sexe Mania,H2K 1X1,Night Club,690.0,45.53006276144042,-73.54559183120728
Bar Fullum,H2K 1W1,Sports Bar,748.0,45.53006276144042,-73.54559183120728
The Kath Women,H2K 2Z9,Pub,993.0,45.53006276144042,-73.54559183120728
Alfred's Damn Right Joint,H2K 2K9,Bar,298.0,45.53006276144042,-73.54559183120728
Pro Max Pub,H2K 3P9,Bar,949.0,45.53006276144042,-73.54559183120728
Bar le Record,H2R 2N6,Bar,704.0,45.54948004519436,-73.61605471489383
Empire Cafe,H2E 1T4,Bar,726.0,45.54948004519436,-73.61605471489383
Bar Tennesse,H2R 1V7,Bar,873.0,45.54948004519436,-73.61605471489383
Le Petit 26,H2P 1V9,Bar,978.0,45.54948004519436,-73.61605471489383
Bar la Plaza,H2R 2N1,Dive Bar,999.0,45.54948004519436,-73.61605471489383
Bar 1370,H2E 1G6,Lounge,94.0,45.54948004519436,-73.61605471489383
Chez Momo,H2E 1N6,Cocktail Bar,411.0,45.54948004519436,-73.61605471489383
Bistro Bar Bizzwack,H2R 2N4,Bar,783.0,45.54948004519436,-73.61605471489383
L'Orage Club,H2R 2N4,Night Club,812.0,45.54948004519436,-73.61605471489383
Toucan,H2P 1Z1,Bar,979.0,45.54948004519436,-73.61605471489383
Broue Pub Brouhaha,H2G 2N9,Beer Bar,222.0,45.544500877623655,-73.58810484409332
MaBrasserie,H2G 1Y4,Beer Bar,299.0,45.544500877623655,-73.58810484409332
Pub Rosemont,H2G 1V2,Lounge,181.0,45.544500877623655,-73.58810484409332
La Distillerie No 3,H1Y 1W2,Cocktail Bar,951.0,45.544500877623655,-73.58810484409332
Randolph Pub Ludique,H2G 2J8,Casino,510.0,45.544500877623655,-73.58810484409332
Le Lexor Lounge,H2G 1T3,Arts and Entertainment,131.0,45.544500877623655,-73.58810484409332
Bar Rolex,H2G 1T3,Bar,134.0,45.544500877623655,-73.58810484409332
Pub le Papineau,H2G 2W9,Bar,649.0,45.544500877623655,-73.58810484409332
Pub Papineau,H2G 2W9,Bar,674.0,45.544500877623655,-73.58810484409332
Dice Club,H2G 2X2,Night Club,773.0,45.544500877623655,-73.58810484409332
Chanson,,Bar,326.0,45.63147192165401,-73.50819479674101
Chanson,,Bar,714.0,45.63068604376728,-73.4948467835784
Studio Sexe,H1B 2Y2,Cocktail Bar,839.0,45.63068604376728,-73.4948467835784
Le Relais du Voyageur,H1L 3R3,Bar,174.0,45.61316323215739,-73.50989364087582
Chanson,,Bar,462.0,45.62846158049899,-73.49952153861523
Soubois,H3A 1M7,Restaurant,250.0,45.50140664031126,-73.57165485620499
Escondite,H3B 3C4,Bar,345.0,45.50140664031126,-73.57165485620499
Bar George,H3G 1V9,Hotel Bar,390.0,45.50140664031126,-73.57165485620499
Escondite,H3G 1V7,Bar,405.0,45.50140664031126,-73.57165485620499
Mac's Lounge,H3B 2T6,Pub,201.0,45.50140664031126,-73.57165485620499
Bar Cloakroom,H3G 1Z8,Cocktail Bar,529.0,45.50140664031126,-73.57165485620499
Ye Olde Orchard Pub & Grill,H3G 1Z2,Pub,476.0,45.50140664031126,-73.57165485620499
Biiru,H3A 2E4,Bar,464.0,45.50140664031126,-73.57165485620499
Nyks Bistro Pub,H3B 2W4,Bar,683.0,45.50140664031126,-73.57165485620499
Tiradito,H2Z 1N2,Bar,731.0,45.50140664031126,-73.57165485620499
Yïsst,H2S 1M9,Arts and Entertainment,859.0,45.545350334193245,-73.61032962799072
Bar le Vestiaire,H2S 2M3,Bar,971.0,45.545350334193245,-73.61032962799072
Bar le Jockey,H2G 1G6,Night Club,700.0,45.545350334193245,-73.61032962799072
Bar St-Denis,H2S 2S4,Bar,914.0,45.545350334193245,-73.61032962799072
Bar Tennesse,H2R 1V7,Bar,410.0,45.545350334193245,-73.61032962799072
Bar Coucou,H2S 1H8,Bar,417.0,45.545350334193245,-73.61032962799072
Empire Cafe,H2E 1T4,Bar,425.0,45.545350334193245,-73.61032962799072
Bar la Plaza,H2R 2N1,Dive Bar,557.0,45.545350334193245,-73.61032962799072
Bar 1650,H2G 1B2,Lounge,559.0,45.545350334193245,-73.61032962799072
Le Système,H2S 2N1,Bar,571.0,45.545350334193245,-73.61032962799072
Bar Zeffé,H8S 1Z7,Bar,854.0,45.42969214118378,-73.6694884300232
Bar Western Chez Marcel,H8S 2B2,Cocktail Bar,591.0,45.42969214118378,-73.6694884300232
Bar Liqueur,H8S 2B2,Bar,592.0,45.42969214118378,-73.6694884300232
Houblon et Cépages,,Wine Bar,755.0,45.42969214118378,-73.6694884300232
Renard,H2L 2H2,Cocktail Bar,332.0,45.5218942750191,-73.55725058932876
Rebel Brasserie Urbaine,H2L 2J1,Bar,278.0,45.5218942750191,-73.55725058932876
Cabaret Mado,H2L 2G6,Night Club,471.0,45.5218942750191,-73.55725058932876
Bar l'aigle Noir,H2L 2H4,Night Club,298.0,45.5218942750191,-73.55725058932876
Le Red Tiger,H2L 2A1,Bar,316.0,45.5218942750191,-73.55725058932876
Bistro Tendresse,H2L 2H3,Lounge,334.0,45.5218942750191,-73.55725058932876
Le Saint Bock,H2X 3K4,Bar,891.0,45.5218942750191,-73.55725058932876
Le National,H2L 2G9,Music Venue,386.0,45.5218942750191,-73.55725058932876
Bar le Stud,H2K 2H3,Gay Bar,392.0,45.5218942750191,-73.55725058932876
Le 4e Mur,H2X 3K8,Music Venue,907.0,45.5218942750191,-73.55725058932876
Soubois,H3A 1M7,Restaurant,198.0,45.50229349416256,-73.5733064264059
Escondite,H3B 3C4,Bar,430.0,45.50229349416256,-73.5733064264059
Bar George,H3G 1V9,Hotel Bar,386.0,45.50229349416256,-73.5733064264059
Bar Cloakroom,H3G 1Z8,Cocktail Bar,474.0,45.50229349416256,-73.5733064264059
Biiru,H3A 2E4,Bar,466.0,45.50229349416256,-73.5733064264059
Escondite,H3G 1V7,Bar,489.0,45.50229349416256,-73.5733064264059
Nyks Bistro Pub,H3B 2W4,Bar,701.0,45.50229349416256,-73.5733064264059
Ye Olde Orchard Pub & Grill,H3G 1Z2,Pub,558.0,45.50229349416256,-73.5733064264059
Pullman,H2X 2H5,Wine Bar,710.0,45.50229349416256,-73.5733064264059
Mac's Lounge,H3B 2T6,Pub,316.0,45.50229349416256,-73.5733064264059
La Succursale,H1Y 1Y1,Lounge,912.0,45.551584,-73.561916
Bar U-Turn,H1X 1R9,Night Club,783.0,45.551584,-73.561916
Bar Monaco,H1X 1R3,Bar,881.0,45.551584,-73.561916
Morelli,H1W 1C4,Bar,958.0,45.551584,-73.561916
Billy Buck,H1Y 1X9,Pub,972.0,45.551584,-73.561916
Cafe Sport Alex,H1X 1T8,Cocktail Bar,927.0,45.551584,-73.561916
Taverne Morelli,H1W 1H8,Lounge,970.0,45.551584,-73.561916
Brasserie les Enfants Terribles,H2V 1V8,Bar,114.0,45.52033819370831,-73.60775470733641
Bishop & Bagg,H2T 2K8,Pub,837.0,45.52033819370831,-73.60775470733641
Ping Pong Club,H2T 1S8,Bar,872.0,45.52033819370831,-73.60775470733641
Bar Tapas Taza Flores,H2V 4G9,Wine Bar,556.0,45.52033819370831,-73.60775470733641
The Emerald,H2V 4G9,Cocktail Bar,635.0,45.52033819370831,-73.60775470733641
Whisky Café,H2T 1T3,Night Club,876.0,45.52033819370831,-73.60775470733641
Helm Brasseur Gourmand,H2V 1T5,Beer Bar,448.0,45.52033819370831,-73.60775470733641
La Taverne du Pélican,H2V 2K2,Bar,961.0,45.52033819370831,-73.60775470733641
Bar Waverly,H2T 1S8,Bar,909.0,45.52033819370831,-73.60775470733641
Catering by George Inc,H2V 4H4,Caterer,420.0,45.52033819370831,-73.60775470733641
Milky Way Cocktail Bar,H3K 1H9,Night Club,351.0,45.48059248038378,-73.56577813625336
Knox Taverne,H3K 1J1,Bar,386.0,45.48059248038378,-73.56577813625336
Le Vin Papillon,H3J 1N6,Wine Bar,795.0,45.48059248038378,-73.56577813625336
Burgundy Lion,H3J 1N5,Bar,779.0,45.48059248038378,-73.56577813625336
Atwater Cocktail Club,H4C 2G5,Speakeasy,960.0,45.48059248038378,-73.56577813625336
Le Bird Bar,H3J 1M5,Bar,883.0,45.48059248038378,-73.56577813625336
Le Bureau Bar a Tapas,H3J 1M1,Cocktail Bar,1024.0,45.48059248038378,-73.56577813625336
Drinkerie Ste-Cunégonde,H3J 1N9,Night Club,851.0,45.48059248038378,-73.56577813625336
El Gordo,H3J 1N5,Bar,792.0,45.48059248038378,-73.56577813625336
Lord William Pub,H3J 0B3,Pub,717.0,45.48059248038378,-73.56577813625336
Ping Pong Club,H2T 1S8,Bar,135.0,45.527371996141,-73.60398352146149
Bishop & Bagg,H2T 2K8,Pub,427.0,45.527371996141,-73.60398352146149
Whisky Café,H2T 1T3,Night Club,127.0,45.527371996141,-73.60398352146149
Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,677.0,45.527371996141,-73.60398352146149
Brasserie Dieu du Ciel,H2T 2N2,Beer Bar,976.0,45.527371996141,-73.60398352146149
Cicchetti,H2V 4J3,Cocktail Bar,981.0,45.527371996141,-73.60398352146149
Bar Tapas Taza Flores,H2V 4G9,Wine Bar,676.0,45.527371996141,-73.60398352146149
The Emerald,H2V 4G9,Cocktail Bar,767.0,45.527371996141,-73.60398352146149
Siboire,H2T 1R9,Bar,988.0,45.527371996141,-73.60398352146149
Brasserie les Enfants Terribles,H2V 1V8,Bar,925.0,45.527371996141,-73.60398352146149
Morelli,H1W 1C4,Bar,863.0,45.55398156058887,-73.55496388156098
Taverne Morelli,H1W 1H8,Lounge,872.0,45.55398156058887,-73.55496388156098
Il Piceno cafe,H8N 1T3,Bar,722.0,45.42070552680549,-73.62966051438889
Voodoo,,Bar,937.0,45.42070552680549,-73.62966051438889
V-Lounge,H8R 3A1,Arts and Entertainment,998.0,45.42070552680549,-73.62966051438889
Bar l'Excuse,H8R 0C5,Night Club,496.0,45.42070552680549,-73.62966051438889
Bar Chez Normand,H8N 1T3,Cocktail Bar,776.0,45.42070552680549,-73.62966051438889
Monkees Resto Bar,H4E 3J2,Sports Bar,571.0,45.450020323797766,-73.60030621290207
Shooter's Cafe,H4E 3H9,Sports Bar,692.0,45.450020323797766,-73.60030621290207
Bar et Lounge Université de Ville-Emard Inc,H4E 3H8,Cocktail Bar,683.0,45.450020323797766,-73.60030621290207
Aj's Bar & Restaurant,H4E 1Y5,Lounge,751.0,45.450020323797766,-73.60030621290207
Paradis Nutrition,H4E 1Y1,Bar,842.0,45.450020323797766,-73.60030621290207
Bar Mirabelle,H4E 1Y1,Cocktail Bar,849.0,45.450020323797766,-73.60030621290207
Marconi,H2S 1C1,Restaurant,296.0,45.53143760098197,-73.61270070075989
Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,161.0,45.53143760098197,-73.61270070075989
Brasserie Harricana,H2R 2W8,Bar,570.0,45.53143760098197,-73.61270070075989
Birra,H2S 0B2,Bar,487.0,45.53143760098197,-73.61270070075989
Cicchetti,H2V 4J3,Cocktail Bar,414.0,45.53143760098197,-73.61270070075989
Yïsst,H2S 1M9,Arts and Entertainment,904.0,45.53143760098197,-73.61270070075989
Bar le Vestiaire,H2S 2M3,Bar,850.0,45.53143760098197,-73.61270070075989
Taverne Cobra,H2S 3C6,Dive Bar,143.0,45.53143760098197,-73.61270070075989
Ping Pong Club,H2T 1S8,Bar,940.0,45.53143760098197,-73.61270070075989
Notre Dame des Quilles,H2S 1P8,Bowling Alley,367.0,45.53143760098197,-73.61270070075989
Salon de Thé CHAÏ Tea Lounge,H2X 2H8,Lounge,168.0,45.51044465753362,-73.5755842924118
Pullman,H2X 2H5,Wine Bar,355.0,45.51044465753362,-73.5755842924118
Benelux,H2X 1X7,Beer Bar,370.0,45.51044465753362,-73.5755842924118
McKibbin's Irish Pub,H2X 2T6,Pub,464.0,45.51044465753362,-73.5755842924118
Cadet,H2X 2S8,Restaurant,856.0,45.51044465753362,-73.5755842924118
Le Majestique,H2W 1Y7,Restaurant,862.0,45.51044465753362,-73.5755842924118
Blvd 44,H2X 2T2,Night Club,559.0,45.51044465753362,-73.5755842924118
Ye Olde Orchard Pub & Grill,H2X 1S3,Pub,410.0,45.51044465753362,-73.5755842924118
Nyks Bistro Pub,H3B 2W4,Bar,850.0,45.51044465753362,-73.5755842924118
SuWu,H2X 2T6,Bar,450.0,45.51044465753362,-73.5755842924118
McKibbin's Irish Pub,H2X 2T6,Pub,205.0,45.51262123436571,-73.5737282037735
Salon de Thé CHAÏ Tea Lounge,H2X 2H8,Lounge,345.0,45.51262123436571,-73.5737282037735
Ye Olde Orchard Pub & Grill,H2X 1S3,Pub,129.0,45.51262123436571,-73.5737282037735
Benelux,H2X 1X7,Beer Bar,396.0,45.51262123436571,-73.5737282037735
SuWu,H2X 2T6,Bar,168.0,45.51262123436571,-73.5737282037735
Pullman,H2X 2H5,Wine Bar,469.0,45.51262123436571,-73.5737282037735
Cadet,H2X 2S8,Restaurant,758.0,45.51262123436571,-73.5737282037735
Blvd 44,H2X 2T2,Night Club,385.0,45.51262123436571,-73.5737282037735
Else's,H2W 1M2,Bar,480.0,45.51262123436571,-73.5737282037735
Le Majestique,H2W 1Y7,Restaurant,744.0,45.51262123436571,-73.5737282037735
Cafe Modena,H1S 1M8,Lounge,328.0,45.58830296569168,-73.57783721439773
Cafe Terra Nostra,H1S 3B7,Cocktail Bar,464.0,45.58830296569168,-73.57783721439773
Bar Billard le Losange,H1T 3T4,Amusement Park,638.0,45.58830296569168,-73.57783721439773
Café QVS,H1T 3T4,Cocktail Bar,649.0,45.58830296569168,-73.57783721439773
MontrealX VIP Concierge Bachelor Party Strippers,H1S 1N2,Bar,720.0,45.58830296569168,-73.57783721439773
Souvlaki Bar - Saint-Léonard,H1S 1N1,Greek Restaurant,881.0,45.58830296569168,-73.57783721439773
Bar Café Sorrento Inc,H1S 1L6,Lounge,929.0,45.58830296569168,-73.57783721439773
Bar Jean-Talon,H1S 1M2,Cocktail Bar,282.0,45.58830296569168,-73.57783721439773
S Lounge,H1S 1M2,Lounge,333.0,45.58830296569168,-73.57783721439773
Bar Rencontre le Select Classique,H1S 1A7,Night Club,546.0,45.58830296569168,-73.57783721439773
Rouge Gorge,H2J 1Y1,Wine Bar,488.0,45.52937645940547,-73.5842552036047
Pub Pit Caribou,H2J 2J4,Beer Bar,845.0,45.52937645940547,-73.5842552036047
Bar Plan B,H2T 1P8,Cocktail Bar,686.0,45.52937645940547,-73.5842552036047
Salon Daome,H2T 1N9,Night Club,1042.0,45.52937645940547,-73.5842552036047
Cafe-Bar le Boudoir,H2J 1X1,Cocktail Bar,437.0,45.52937645940547,-73.5842552036047
Pub West Shefford,H2J 1Z2,Bar,717.0,45.52937645940547,-73.5842552036047
Fitzroy,H2J 1W6,Pool Hall,506.0,45.52937645940547,-73.5842552036047
Barraca Rhumerie,H2J 1X8,Lounge,454.0,45.52937645940547,-73.5842552036047
Siboire,H2T 1R9,Bar,966.0,45.52937645940547,-73.5842552036047
Casa del Popolo,H2T 1R6,Bar,944.0,45.52937645940547,-73.5842552036047
Escondite,H3B 3C4,Bar,99.0,45.5021829099012,-73.56825381517409
Nyks Bistro Pub,H3B 2W4,Bar,482.0,45.5021829099012,-73.56825381517409
Tiradito,H2Z 1N2,Bar,459.0,45.5021829099012,-73.56825381517409
Biiru,H3A 2E4,Bar,328.0,45.5021829099012,-73.56825381517409
Soubois,H3A 1M7,Restaurant,528.0,45.5021829099012,-73.56825381517409
Monsieur Restaurant + Bar,H2Z 1N4,Bar,457.0,45.5021829099012,-73.56825381517409
La Cage,H2X 3Y2,Sports Bar,648.0,45.5021829099012,-73.56825381517409
Cadet,H2X 2S8,Restaurant,941.0,45.5021829099012,-73.56825381517409
Bar le Mal Nécessaire,H2Z 1J5,Cocktail Bar,893.0,45.5021829099012,-73.56825381517409
Escondite,H3G 1V7,Bar,606.0,45.5021829099012,-73.56825381517409
Pullman,H2X 2H5,Wine Bar,268.0,45.50629456823703,-73.57282698154448
Salon de Thé CHAÏ Tea Lounge,H2X 2H8,Lounge,367.0,45.50629456823703,-73.57282698154448
Benelux,H2X 1X7,Beer Bar,396.0,45.50629456823703,-73.57282698154448
Nyks Bistro Pub,H3B 2W4,Bar,501.0,45.50629456823703,-73.57282698154448
Biiru,H3A 2E4,Bar,335.0,45.50629456823703,-73.57282698154448
Escondite,H3B 3C4,Bar,527.0,45.50629456823703,-73.57282698154448
Cadet,H2X 2S8,Restaurant,778.0,45.50629456823703,-73.57282698154448
La Cage,H2X 3Y2,Sports Bar,601.0,45.50629456823703,-73.57282698154448
Soubois,H3A 1M7,Restaurant,625.0,45.50629456823703,-73.57282698154448
Tiradito,H2Z 1N2,Bar,759.0,45.50629456823703,-73.57282698154448
Pub Pit Caribou,H2J 2J4,Beer Bar,523.0,45.5232203879173,-73.56916093829568
Le Saint Bock,H2X 3K4,Bar,899.0,45.5232203879173,-73.56916093829568
Else's,H2W 1M2,Bar,827.0,45.5232203879173,-73.56916093829568
La Distillerie,H2X 1H6,Cocktail Bar,982.0,45.5232203879173,-73.56916093829568
Le 4e Mur,H2X 3K8,Music Venue,823.0,45.5232203879173,-73.56916093829568
Arcade MTL,H2X 3K8,Arcade,804.0,45.5232203879173,-73.56916093829568
Rouge Gorge,H2J 1Y1,Wine Bar,955.0,45.5232203879173,-73.56916093829568
Pub l'Ile Noire,H2X 3K4,Whisky Bar,1003.0,45.5232203879173,-73.56916093829568
Brasserie Artisanale l'Amère a Boire Inc,H2X 3K8,Lounge,803.0,45.5232203879173,-73.56916093829568
Le Red Tiger,H2L 2A1,Bar,988.0,45.5232203879173,-73.56916093829568
Le Majestique,H2W 1Y7,Restaurant,158.0,45.51786873150825,-73.57842743396758
Réservoir,H2W 1G7,Bar,97.0,45.51786873150825,-73.57842743396758
Bar Suzanne,H2W 1G6,Cocktail Bar,84.0,45.51786873150825,-73.57842743396758
Darling,H2W 1Z3,Lounge,456.0,45.51786873150825,-73.57842743396758
Else's,H2W 1M2,Bar,306.0,45.51786873150825,-73.57842743396758
North Star Machines à Piastres,H2W 1Y2,Amusement Park,163.0,45.51786873150825,-73.57842743396758
Salon Daome,H2T 1N9,Night Club,625.0,45.51786873150825,-73.57842743396758
A Bar,H2W 1E4,Bar,260.0,45.51786873150825,-73.57842743396758
McKibbin's Irish Pub,H2X 2T6,Pub,747.0,45.51786873150825,-73.57842743396758
Pub Pit Caribou,H2J 2J4,Beer Bar,825.0,45.51786873150825,-73.57842743396758
Brasserie Dieu du Ciel,H2T 2N2,Beer Bar,435.0,45.52621764749851,-73.5957657695144
Bishop & Bagg,H2T 2K8,Pub,312.0,45.52621764749851,-73.5957657695144
Kabinet,H2T 2N4,Bar,505.0,45.52621764749851,-73.5957657695144
Ping Pong Club,H2T 1S8,Bar,516.0,45.52621764749851,-73.5957657695144
Buvette Chez Simone,H2V 4E7,Wine Bar,851.0,45.52621764749851,-73.5957657695144
Siboire,H2T 1R9,Bar,413.0,45.52621764749851,-73.5957657695144
Salon Daome,H2T 1N9,Night Club,1033.0,45.52621764749851,-73.5957657695144
Bar Tapas Taza Flores,H2V 4G9,Wine Bar,641.0,45.52621764749851,-73.5957657695144
Casa del Popolo,H2T 1R6,Bar,586.0,45.52621764749851,-73.5957657695144
Whisky Café,H2T 1T3,Night Club,526.0,45.52621764749851,-73.5957657695144
Le Saint Bock,H2X 3K4,Bar,359.0,45.51820643310249,-73.56161856654579
Renard,H2L 2H2,Cocktail Bar,480.0,45.51820643310249,-73.56161856654579
Cabaret Mado,H2L 2G6,Night Club,372.0,45.51820643310249,-73.56161856654579
La Distillerie,H2X 1H6,Cocktail Bar,499.0,45.51820643310249,-73.56161856654579
Le 4e Mur,H2X 3K8,Music Venue,382.0,45.51820643310249,-73.56161856654579
Arcade MTL,H2X 3K8,Arcade,381.0,45.51820643310249,-73.56161856654579
Saint-Houblon,H2X 3K3,Bar,403.0,45.51820643310249,-73.56161856654579
Pub l'Ile Noire,H2X 3K4,Whisky Bar,363.0,45.51820643310249,-73.56161856654579
Cadet,H2X 2S8,Restaurant,912.0,45.51820643310249,-73.56161856654579
Yer'Mad Bistro Bar,H2L 1Z2,Cocktail Bar,204.0,45.51820643310249,-73.56161856654579
Brasserie Dieu du Ciel,H2T 2N2,Beer Bar,817.0,45.52893724049854,-73.58786880970001
Kabinet,H2T 2N4,Bar,899.0,45.52893724049854,-73.58786880970001
Salon Daome,H2T 1N9,Night Club,999.0,45.52893724049854,-73.58786880970001
Bishop & Bagg,H2T 2K8,Pub,997.0,45.52893724049854,-73.58786880970001
Bar Plan B,H2T 1P8,Cocktail Bar,718.0,45.52893724049854,-73.58786880970001
Rouge Gorge,H2J 1Y1,Wine Bar,769.0,45.52893724049854,-73.58786880970001
Fitzroy,H2J 1W6,Pool Hall,627.0,45.52893724049854,-73.58786880970001
Cafe-Bar le Boudoir,H2J 1X1,Cocktail Bar,625.0,45.52893724049854,-73.58786880970001
Siboire,H2T 1R9,Bar,755.0,45.52893724049854,-73.58786880970001
Casa del Popolo,H2T 1R6,Bar,780.0,45.52893724049854,-73.58786880970001
Madame Smith,H1W 1T3,Lounge,769.0,45.55315915057821,-73.53263273835182
Le Blind Pig,H1W 1S6,Bar,960.0,45.55315915057821,-73.53263273835182
Le Trèfle - Taverne Irlandaise,H1W 1T1,Pub,872.0,45.55315915057821,-73.53263273835182
Taverne l'Escale,H1V 1Y6,Lounge,72.0,45.55315915057821,-73.53263273835182
Loupblond,H1V 1Z1,Bar,103.0,45.55315915057821,-73.53263273835182
