cb_station_id,cb_station_name,cb_latitude,cb_longitude,cb_bike_num,name,postcode,category,distance,review_count,rating,price
77be8b3e222ca95757ab876157bb30dc,de l'Hôtel-de-Ville / Sherbrooke,45.5145247302944,-73.56835573911665,27,Saint-Houblon,H2X 3K3,Bar,474.0,,,
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,Broue Pub Brouhaha,H2G 2N9,Beer Bar,258.0,9.0,4.0,$$
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,MaBrasserie,H2G 1Y4,Beer Bar,571.0,,,
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,Isle de Garde,H2S 1T3,Bar,927.0,,,
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,Vinvinvin,H2S 1T9,Wine Bar,683.0,,,
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,Pub Rosemont,H2G 1V2,Lounge,608.0,,,
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,Bar le Jockey,H2G 1G6,Night Club,925.0,,,
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,Randolph Pub Ludique,H2G 2J8,Casino,736.0,96.0,4.5,$$
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,Le Saint Édouard,H2S 1Z6,Bar,966.0,20.0,3.5,$$
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,Bar Rolex,H2G 1T3,Bar,293.0,,,
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19,Le Lexor Lounge,H2G 1T3,Arts and Entertainment,296.0,,,
638db20afe40bf00a77633fca8ebfee9,Graham / Brookfield,45.52022241072457,-73.62985610961914,23,Cozmos Café Bar,H3N 1S6,Bar,717.0,,,
638db20afe40bf00a77633fca8ebfee9,Graham / Brookfield,45.52022241072457,-73.62985610961914,23,Relive Bar & Grill,H2V 3B7,Bar,781.0,,,
638db20afe40bf00a77633fca8ebfee9,Graham / Brookfield,45.52022241072457,-73.62985610961914,23,Acropolis Café Bar,H3N 2H1,Lounge,922.0,,,
638db20afe40bf00a77633fca8ebfee9,Graham / Brookfield,45.52022241072457,-73.62985610961914,23,Taverne Portara,H3N 1P3,Bar,625.0,,,
0dcaca1327f9e25a991cda59b2f33ac5,Brittany / Ainsley,45.52588991809354,-73.65003436803818,19,New Mondo Café,H4N 3C5,Hookah Bar,884.0,,,
cbd672a65f66f7bfa419431d60aea030,Parc Pratt (Dunlop / Van Horne),45.51491895406188,-73.61968517303467,15,Brasserie les Enfants Terribles,H2V 1V8,Bar,992.0,,,
cbd672a65f66f7bfa419431d60aea030,Parc Pratt (Dunlop / Van Horne),45.51491895406188,-73.61968517303467,15,Relive Bar & Grill,H2V 3B7,Bar,456.0,,,
cbd672a65f66f7bfa419431d60aea030,Parc Pratt (Dunlop / Van Horne),45.51491895406188,-73.61968517303467,15,Les Navafrées,,Lounge,772.0,,,
cbd672a65f66f7bfa419431d60aea030,Parc Pratt (Dunlop / Van Horne),45.51491895406188,-73.61968517303467,15,Moist Club,H3S 1V8,Bar,846.0,,,
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Isle de Garde,H2S 1T3,Bar,467.0,,,
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Bar le Vestiaire,H2S 2M3,Bar,551.0,,,
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Yïsst,H2S 1M9,Arts and Entertainment,660.0,,,
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Nacho Libre,H2S 1T2,Dive Bar,386.0,53.0,3.5,$$
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Ping Pong Club,H2T 1S8,Bar,697.0,36.0,4.0,$$
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,777.0,,,
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Nestor,H2S 2L9,Bar,211.0,7.0,2.5,$$
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Bishop & Bagg,H2T 2K8,Pub,925.0,,,
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Le Saint Édouard,H2S 1Z6,Bar,372.0,20.0,3.5,$$
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19,Bar le Jockey,H2G 1G6,Night Club,940.0,,,
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,112.0,,,
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Marconi,H2S 1C1,Restaurant,384.0,,,
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Brasserie Harricana,H2R 2W8,Bar,659.0,,,
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Birra,H2S 0B2,Bar,545.0,,,
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Yïsst,H2S 1M9,Arts and Entertainment,758.0,,,
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Bar le Vestiaire,H2S 2M3,Bar,698.0,,,
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Isle de Garde,H2S 1T3,Bar,935.0,,,
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Cicchetti,H2V 4J3,Cocktail Bar,570.0,,,
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Taverne Cobra,H2S 3C6,Dive Bar,110.0,12.0,4.0,$
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31,Ping Pong Club,H2T 1S8,Bar,887.0,36.0,4.0,$$
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,MaBrasserie,H2G 1Y4,Beer Bar,474.0,,,
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,Broue Pub Brouhaha,H2G 2N9,Beer Bar,463.0,9.0,4.0,$$
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,Pub Rosemont,H2G 1V2,Lounge,186.0,,,
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,Randolph Pub Ludique,H2G 2J8,Casino,336.0,96.0,4.5,$$
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,La Distillerie No 3,H1Y 1W2,Cocktail Bar,980.0,,,
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,Le Lexor Lounge,H2G 1T3,Arts and Entertainment,350.0,,,
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,Bar Rolex,H2G 1T3,Bar,359.0,,,
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,Pub Papineau,H2G 2W9,Bar,716.0,,,
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,Pub le Papineau,H2G 2W9,Bar,722.0,,,
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26,Dice Club,H2G 2X2,Night Club,795.0,,,
63d26eacf7e8f19a45c9e101b6f71ddd,Parc Joyce (Rockland / Lajoie),45.515617,-73.614991,15,Brasserie les Enfants Terribles,H2V 1V8,Bar,659.0,,,
63d26eacf7e8f19a45c9e101b6f71ddd,Parc Joyce (Rockland / Lajoie),45.515617,-73.614991,15,Relive Bar & Grill,H2V 3B7,Bar,541.0,,,
63d26eacf7e8f19a45c9e101b6f71ddd,Parc Joyce (Rockland / Lajoie),45.515617,-73.614991,15,Les Navafrées,,Lounge,676.0,,,
63d26eacf7e8f19a45c9e101b6f71ddd,Parc Joyce (Rockland / Lajoie),45.515617,-73.614991,15,Boucherie Bar à vin Provisions,H2V 1J8,Wine Bar,882.0,,,
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Bar le Jockey,H2G 1G6,Night Club,831.0,,,
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Randolph Pub Ludique,H2G 2J8,Casino,653.0,96.0,4.5,$$
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Bar 1650,H2G 1B2,Lounge,385.0,,,
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Bar Excel,H1Y 1A1,Lounge,386.0,,,
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Empire Cafe,H2E 1T4,Bar,475.0,,,
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Resto Bar & Grill Friends,H2G 2X2,Karaoke Bar,496.0,,,
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Dice Club,H2G 2X2,Night Club,646.0,,,
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Pub Papineau,H2G 2W9,Bar,713.0,,,
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Pub le Papineau,H2G 2W9,Bar,804.0,,,
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15,Bar Coucou,H2S 1H8,Bar,906.0,,,
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Randolph Pub Ludique,H2G 2J8,Casino,344.0,96.0,4.5,$$
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Pub Rosemont,H2G 1V2,Lounge,850.0,,,
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Bar Excel,H1Y 1A1,Lounge,288.0,,,
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Resto Bar & Grill Friends,H2G 2X2,Karaoke Bar,681.0,,,
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Dice Club,H2G 2X2,Night Club,725.0,,,
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Bar 1650,H2G 1B2,Lounge,727.0,,,
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Pub Papineau,H2G 2W9,Bar,735.0,,,
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Pub le Papineau,H2G 2W9,Bar,811.0,,,
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Empire Cafe,H2E 1T4,Bar,884.0,,,
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15,Le Lexor Lounge,H2G 1T3,Arts and Entertainment,889.0,,,
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,292.0,,,
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Marconi,H2S 1C1,Restaurant,701.0,,,
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Isle de Garde,H2S 1T3,Bar,747.0,,,
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Bar le Vestiaire,H2S 2M3,Bar,598.0,,,
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Yïsst,H2S 1M9,Arts and Entertainment,694.0,,,
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Ping Pong Club,H2T 1S8,Bar,646.0,36.0,4.0,$$
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Brasserie Harricana,H2R 2W8,Bar,975.0,,,
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Birra,H2S 0B2,Bar,853.0,,,
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Bishop & Bagg,H2T 2K8,Pub,955.0,,,
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.53195791682639,-73.60700100660324,19,Cicchetti,H2V 4J3,Cocktail Bar,814.0,,,
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,Isle de Garde,H2S 1T3,Bar,666.0,,,
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,Broue Pub Brouhaha,H2G 2N9,Beer Bar,715.0,9.0,4.0,$$
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,Vinvinvin,H2S 1T9,Wine Bar,572.0,,,
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,MaBrasserie,H2G 1Y4,Beer Bar,989.0,,,
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,Bar le Vestiaire,H2S 2M3,Bar,964.0,,,
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,Nacho Libre,H2S 1T2,Dive Bar,730.0,53.0,3.5,$$
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,Bar le Jockey,H2G 1G6,Night Club,916.0,,,
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,Nestor,H2S 2L9,Bar,644.0,7.0,2.5,$$
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,Le Saint Édouard,H2S 1Z6,Bar,478.0,20.0,3.5,$$
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.53708783301333,-73.59321847558022,43,Taverne Bar la Remise Inc,H2J 1C2,Dive Bar,873.0,,,
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,MaBrasserie,H2G 1Y4,Beer Bar,471.0,,,
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,Broue Pub Brouhaha,H2G 2N9,Beer Bar,644.0,9.0,4.0,$$
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,Pub Rosemont,H2G 1V2,Lounge,264.0,,,
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,La Distillerie No 3,H1Y 1W2,Cocktail Bar,706.0,,,
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,Quai No.4,H1Y 1W7,Bar,733.0,,,
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,La Succursale,H1Y 1Y1,Lounge,926.0,25.0,4.0,$$
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,Randolph Pub Ludique,H2G 2J8,Casino,609.0,96.0,4.5,$$
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,Chez Baptiste Sur Masson,H1Y 1X6,Bar,821.0,,,
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,Le Lexor Lounge,H2G 1T3,Arts and Entertainment,576.0,,,
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15,Bar Rolex,H2G 1T3,Bar,578.0,,,
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Randolph Pub Ludique,H2G 2J8,Casino,472.0,96.0,4.5,$$
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Pub Rosemont,H2G 1V2,Lounge,888.0,,,
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Bar Zoe Karaoke et Cocktails,H2A 1W3,Night Club,904.0,,,
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Bar Excel,H1Y 1A1,Lounge,326.0,,,
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Zoé Fondues-Karaoke,H2A 1W3,Bar,895.0,,,
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Resto Bar & Grill Friends,H2G 2X2,Karaoke Bar,937.0,,,
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Pub Papineau,H2G 2W9,Bar,969.0,,,
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Dice Club,H2G 2X2,Night Club,971.0,,,
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Bar Rolex,H2G 1T3,Bar,1022.0,,,
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15,Le Elsdale Buvette de Quartier,H2G 1N3,Wine Bar,432.0,,,
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Isle de Garde,H2S 1T3,Bar,620.0,,,
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Yïsst,H2S 1M9,Arts and Entertainment,945.0,,,
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Bar le Vestiaire,H2S 2M3,Bar,858.0,,,
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Vinvinvin,H2S 1T9,Wine Bar,697.0,,,
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Le Saint Édouard,H2S 1Z6,Bar,101.0,20.0,3.5,$$
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Ping Pong Club,H2T 1S8,Bar,929.0,36.0,4.0,$$
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Nacho Libre,H2S 1T2,Dive Bar,622.0,53.0,3.5,$$
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Nestor,H2S 2L9,Bar,454.0,7.0,2.5,$$
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Whisky Café,H2T 1T3,Night Club,927.0,37.0,4.0,$$$
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31,Taverne Bar la Remise Inc,H2J 1C2,Dive Bar,649.0,,,
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Yïsst,H2S 1M9,Arts and Entertainment,991.0,,,
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Bar le Jockey,H2G 1G6,Night Club,555.0,,,
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Vinvinvin,H2S 1T9,Wine Bar,826.0,,,
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Randolph Pub Ludique,H2G 2J8,Casino,795.0,96.0,4.5,$$
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Bar 1650,H2G 1B2,Lounge,85.0,,,
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Resto Bar & Grill Friends,H2G 2X2,Karaoke Bar,314.0,,,
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Empire Cafe,H2E 1T4,Bar,358.0,,,
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Dice Club,H2G 2X2,Night Club,511.0,,,
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Bar Coucou,H2S 1H8,Bar,606.0,,,
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23,Pub Papineau,H2G 2W9,Bar,608.0,,,
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,Else's,H2W 1M2,Bar,53.0,121.0,4.5,$$
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,Le Majestique,H2W 1Y7,Restaurant,457.0,201.0,4.5,$$
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,Réservoir,H2W 1G7,Bar,367.0,,,
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,Darling,H2W 1Z3,Lounge,767.0,109.0,4.0,$$
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,McKibbin's Irish Pub,H2X 2T6,Pub,507.0,124.0,3.5,$$
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,Bar Suzanne,H2W 1G6,Cocktail Bar,357.0,47.0,4.0,$$
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,La Distillerie,H2X 1H6,Cocktail Bar,746.0,,,
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,SuWu,H2X 2T6,Bar,418.0,133.0,3.5,$$
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,Salon de Thé CHAÏ Tea Lounge,H2X 2H8,Lounge,869.0,,,
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19,North Star Machines à Piastres,H2W 1Y2,Amusement Park,311.0,,,
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,Le Royal,H2J 1Y1,Cocktail Bar,20.0,10.0,4.0,
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,Rouge Gorge,H2J 1Y1,Wine Bar,10.0,,,
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,Pub Pit Caribou,H2J 2J4,Beer Bar,516.0,,,
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,Pub West Shefford,H2J 1Z2,Bar,322.0,,,
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,Barraca Rhumerie,H2J 1X8,Lounge,117.0,,,
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,La Distillerie No2,H2H 1J7,Cocktail Bar,772.0,,,
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,Cafe-Bar le Boudoir,H2J 1X1,Cocktail Bar,399.0,,,
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,Bar Plan B,H2T 1P8,Cocktail Bar,804.0,36.0,3.5,$$
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,Fitzroy,H2J 1W6,Pool Hall,555.0,45.0,3.0,$$
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23,Le Terminal,H2H 1J3,Comedy Club,576.0,15.0,3.5,$$
02044f52405851c50980c20964349a5d,Drolet / Beaubien,45.533348,-73.605834,23,Isle de Garde,H2S 1T3,Bar,568.0,,,
02044f52405851c50980c20964349a5d,Drolet / Beaubien,45.533348,-73.605834,23,Bar le Vestiaire,H2S 2M3,Bar,434.0,,,
02044f52405851c50980c20964349a5d,Drolet / Beaubien,45.533348,-73.605834,23,Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,438.0,,,
02044f52405851c50980c20964349a5d,Drolet / Beaubien,45.533348,-73.605834,23,Yïsst,H2S 1M9,Arts and Entertainment,537.0,,,
02044f52405851c50980c20964349a5d,Drolet / Beaubien,45.533348,-73.605834,23,Marconi,H2S 1C1,Restaurant,787.0,,,
02044f52405851c50980c20964349a5d,Drolet / Beaubien,45.533348,-73.605834,23,Ping Pong Club,H2T 1S8,Bar,739.0,36.0,4.0,$$
02044f52405851c50980c20964349a5d,Drolet / Beaubien,45.533348,-73.605834,23,Nacho Libre,H2S 1T2,Dive Bar,453.0,53.0,3.5,$$
